elapsed_s,log_timestamp_unix_s,source_time_boot_ms,seq,sysid,compid,north_x_m,east_y_m,down_z_m,velocity_north_mps,velocity_east_mps,velocity_down_mps
927.364676,1788180523.234182,1035853,85,1,1,-17.990285873413086,0.2475617676973343,-3.077626943588257,0.0021379897370934486,0.04073775187134743,0.007448897231370211
927.612655,1788180523.482161,1036358,113,1,1,-17.99257469177246,0.2661593556404114,-3.0775227546691895,-0.0007907718536444008,0.04398299753665924,0.004985992796719074
928.178741,1788180524.048247,1036853,142,1,1,-18.005542755126953,0.28480303287506104,-3.080308198928833,-0.010387827642261982,0.04747280851006508,0.004125732928514481
928.644033,1788180524.513539,1037353,170,1,1,-18.014127731323242,0.3013923168182373,-3.0750203132629395,-0.012998152524232864,0.046357668936252594,0.005706822499632835
929.096257,1788180524.965763,1037853,199,1,1,-18.030725479125977,0.3159404397010803,-3.0784213542938232,-0.020395398139953613,0.04684969037771225,0.004706122912466526
929.686271,1788180525.555777,1038353,227,1,1,-18.04228401184082,0.3277537524700165,-3.0782833099365234,-0.019897019490599632,0.045126672834157944,0.005383551120758057
930.092707,1788180525.962213,1038853,0,1,1,-18.053560256958008,0.3447340130805969,-3.0677759647369385,-0.02262105606496334,0.04685809463262558,0.011156171560287476
930.637733,1788180526.507239,1039353,28,1,1,-18.06536865234375,0.35943591594696045,-3.0682787895202637,-0.022603074088692665,0.04505377262830734,0.010585860349237919
931.168715,1788180527.038221,1039853,57,1,1,-18.07872200012207,0.37329939007759094,-3.0695712566375732,-0.022847557440400124,0.040855102241039276,0.008900820277631283
931.636601,1788180527.506107,1040353,86,1,1,-18.098228454589844,0.38701245188713074,-3.0657706260681152,-0.026710230857133865,0.03726079314947128,0.010830670595169067
932.090255,1788180527.959761,1040856,115,1,1,-18.120975494384766,0.40031343698501587,-3.0647799968719482,-0.03228561952710152,0.032476697117090225,0.011645268648862839
932.666081,1788180528.535587,1041353,143,1,1,-18.149097442626953,0.41033902764320374,-3.069463014602661,-0.037329331040382385,0.028044840320944786,0.011009982787072659
933.085843,1788180528.955349,1041853,172,1,1,-18.156902313232422,0.41251158714294434,-3.064711570739746,-0.027455812320113182,0.016610627993941307,0.012005822733044624
933.634364,1788180529.503870,1042353,200,1,1,-18.176727294921875,0.4140429198741913,-3.071479558944702,-0.030296359211206436,0.008835329674184322,0.008784803561866283
934.162543,1788180530.032049,1042856,229,1,1,-18.204639434814453,0.4072457253932953,-3.0866146087646484,-0.03391377627849579,-0.0024280662182718515,0.004418865777552128
934.644847,1788180530.514353,1043356,1,1,1,-18.234071731567383,0.3997349143028259,-3.091521978378296,-0.03613494709134102,-0.010700521990656853,0.0028100640047341585
935.082002,1788180530.951508,1043853,30,1,1,-18.25881004333496,0.40225398540496826,-3.0973050594329834,-0.03517783433198929,-0.013913081958889961,0.0034229345619678497
935.645731,1788180531.515237,1044353,58,1,1,-18.284080505371094,0.4187626242637634,-3.1034796237945557,-0.03411296010017395,-0.008274460211396217,0.004955614916980267
936.117344,1788180531.986850,1044853,87,1,1,-18.304922103881836,0.42635098099708557,-3.1255080699920654,-0.030913062393665314,-0.011987344361841679,0.004146819934248924
936.569889,1788180532.439395,1045353,115,1,1,-18.323448181152344,0.4381311237812042,-3.1468629837036133,-0.023959200829267502,-0.01147540844976902,0.0003094993007835001
937.147113,1788180533.016619,1045856,144,1,1,-18.34587860107422,0.46408089995384216,-3.146129846572876,-0.022443700581789017,-0.0033849021419882774,0.0013253834331408143
937.629955,1788180533.499461,1046353,172,1,1,-18.369001388549805,0.4962223470211029,-3.1247358322143555,-0.019328664988279343,0.006639987230300903,0.00886044092476368
