elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,packet_seq,sysid,compid,mission_item_seq,mission_total,mission_state,mission_mode,coordinate_frame,type_mask,target_lat_raw_e7,target_lon_raw_e7,target_lat_deg,target_lon_deg,target_alt_m,target_vx_mps,target_vy_mps,target_vz_mps,target_afx_mps2,target_afy_mps2,target_afz_mps2,target_yaw_rad,target_yaw_rate_rad_s
134.988747,1788179730.858253,MISSION_CURRENT,,244,1,1,0,7,2,0,,,,,,,,,,,,,,,
135.583466,1788179731.452972,MISSION_CURRENT,,16,1,1,0,7,2,0,,,,,,,,,,,,,,,
136.019020,1788179731.888526,MISSION_CURRENT,,45,1,1,0,7,2,0,,,,,,,,,,,,,,,
136.517834,1788179732.387340,MISSION_CURRENT,,73,1,1,0,7,2,0,,,,,,,,,,,,,,,
137.094211,1788179732.963717,MISSION_CURRENT,,102,1,1,0,7,2,0,,,,,,,,,,,,,,,
137.517054,1788179733.386560,MISSION_CURRENT,,131,1,1,0,7,2,0,,,,,,,,,,,,,,,
138.015277,1788179733.884783,MISSION_CURRENT,,160,1,1,0,7,2,0,,,,,,,,,,,,,,,
138.578416,1788179734.447922,MISSION_CURRENT,,188,1,1,0,7,2,0,,,,,,,,,,,,,,,
139.043694,1788179734.913200,MISSION_CURRENT,,217,1,1,0,7,2,0,,,,,,,,,,,,,,,
139.512307,1788179735.381813,MISSION_CURRENT,,245,1,1,0,7,2,0,,,,,,,,,,,,,,,
140.045360,1788179735.914866,MISSION_CURRENT,,18,1,1,0,7,2,0,,,,,,,,,,,,,,,
140.512290,1788179736.381796,MISSION_CURRENT,,46,1,1,0,7,2,0,,,,,,,,,,,,,,,
140.996813,1788179736.866319,MISSION_CURRENT,,75,1,1,0,7,2,0,,,,,,,,,,,,,,,
141.572732,1788179737.442238,MISSION_CURRENT,,104,1,1,0,7,2,0,,,,,,,,,,,,,,,
142.040290,1788179737.909796,MISSION_CURRENT,,133,1,1,0,7,2,0,,,,,,,,,,,,,,,
142.574809,1788179738.444315,MISSION_CURRENT,,161,1,1,0,7,2,0,,,,,,,,,,,,,,,
143.076158,1788179738.945664,MISSION_CURRENT,,190,1,1,0,7,2,0,,,,,,,,,,,,,,,
143.494752,1788179739.364258,MISSION_CURRENT,,218,1,1,0,7,2,0,,,,,,,,,,,,,,,
144.106618,1788179739.976124,MISSION_CURRENT,,247,1,1,0,7,2,0,,,,,,,,,,,,,,,
144.563125,1788179740.432631,MISSION_CURRENT,,19,1,1,0,7,2,0,,,,,,,,,,,,,,,
145.030551,1788179740.900057,MISSION_CURRENT,,48,1,1,0,7,2,0,,,,,,,,,,,,,,,
145.577755,1788179741.447261,MISSION_CURRENT,,76,1,1,0,7,2,0,,,,,,,,,,,,,,,
146.062057,1788179741.931563,MISSION_CURRENT,,105,1,1,0,7,2,0,,,,,,,,,,,,,,,
146.527517,1788179742.397023,MISSION_CURRENT,,133,1,1,0,7,2,0,,,,,,,,,,,,,,,
146.979875,1788179742.849381,MISSION_CURRENT,,162,1,1,0,7,2,0,,,,,,,,,,,,,,,
147.557081,1788179743.426587,MISSION_CURRENT,,190,1,1,0,7,2,0,,,,,,,,,,,,,,,
148.008286,1788179743.877792,MISSION_CURRENT,,219,1,1,0,7,2,0,,,,,,,,,,,,,,,
148.555180,1788179744.424686,MISSION_CURRENT,,247,1,1,0,7,2,0,,,,,,,,,,,,,,,
149.056226,1788179744.925732,MISSION_CURRENT,,20,1,1,0,7,2,0,,,,,,,,,,,,,,,
149.511226,1788179745.380732,MISSION_CURRENT,,48,1,1,0,7,2,0,,,,,,,,,,,,,,,
150.086090,1788179745.955596,MISSION_CURRENT,,77,1,1,0,7,2,0,,,,,,,,,,,,,,,
150.540707,1788179746.410213,MISSION_CURRENT,,105,1,1,0,7,2,0,,,,,,,,,,,,,,,
151.007968,1788179746.877474,MISSION_CURRENT,,134,1,1,0,7,2,0,,,,,,,,,,,,,,,
151.554972,1788179747.424478,MISSION_CURRENT,,163,1,1,0,7,2,0,,,,,,,,,,,,,,,
152.036331,1788179747.905837,MISSION_CURRENT,,192,1,1,0,7,2,0,,,,,,,,,,,,,,,
152.505457,1788179748.374963,MISSION_CURRENT,,220,1,1,0,7,2,0,,,,,,,,,,,,,,,
153.052812,1788179748.922318,MISSION_CURRENT,,249,1,1,0,7,2,0,,,,,,,,,,,,,,,
153.627829,1788179749.497335,MISSION_CURRENT,,21,1,1,0,7,2,0,,,,,,,,,,,,,,,
154.036562,1788179749.906068,MISSION_CURRENT,,53,1,1,0,7,2,0,,,,,,,,,,,,,,,
154.534852,1788179750.404358,MISSION_CURRENT,,82,1,1,0,7,2,0,,,,,,,,,,,,,,,
155.003969,1788179750.873475,MISSION_CURRENT,,111,1,1,0,7,2,0,,,,,,,,,,,,,,,
155.486730,1788179751.356236,MISSION_CURRENT,,139,1,1,0,7,2,0,,,,,,,,,,,,,,,
156.046501,1788179751.916007,MISSION_CURRENT,,168,1,1,0,7,2,0,,,,,,,,,,,,,,,
156.534392,1788179752.403898,MISSION_CURRENT,,196,1,1,0,7,2,0,,,,,,,,,,,,,,,
157.078741,1788179752.948247,MISSION_CURRENT,,225,1,1,0,7,2,0,,,,,,,,,,,,,,,
157.529228,1788179753.398734,MISSION_CURRENT,,253,1,1,0,7,2,0,,,,,,,,,,,,,,,
157.998166,1788179753.867672,MISSION_CURRENT,,26,1,1,0,7,2,0,,,,,,,,,,,,,,,
158.589892,1788179754.459398,MISSION_CURRENT,,54,1,1,0,7,2,0,,,,,,,,,,,,,,,
159.058698,1788179754.928204,MISSION_CURRENT,,83,1,1,0,7,2,0,,,,,,,,,,,,,,,
159.608263,1788179755.477769,MISSION_CURRENT,,111,1,1,0,7,2,0,,,,,,,,,,,,,,,
160.016804,1788179755.886310,MISSION_CURRENT,,140,1,1,0,7,2,0,,,,,,,,,,,,,,,
160.561056,1788179756.430562,MISSION_CURRENT,,168,1,1,0,7,2,0,,,,,,,,,,,,,,,
161.011029,1788179756.880535,MISSION_CURRENT,,197,1,1,0,7,2,0,,,,,,,,,,,,,,,
161.593342,1788179757.462848,MISSION_CURRENT,,226,1,1,0,7,2,0,,,,,,,,,,,,,,,
162.041787,1788179757.911293,MISSION_CURRENT,,255,1,1,0,7,2,0,,,,,,,,,,,,,,,
162.508959,1788179758.378465,MISSION_CURRENT,,27,1,1,0,7,2,0,,,,,,,,,,,,,,,
163.006956,1788179758.876462,MISSION_CURRENT,,56,1,1,0,7,2,0,,,,,,,,,,,,,,,
163.508067,1788179759.377573,MISSION_CURRENT,,84,1,1,0,7,2,0,,,,,,,,,,,,,,,
164.004357,1788179759.873863,MISSION_CURRENT,,113,1,1,0,7,2,0,,,,,,,,,,,,,,,
164.580556,1788179760.450062,MISSION_CURRENT,,141,1,1,0,7,2,0,,,,,,,,,,,,,,,
165.033104,1788179760.902610,MISSION_CURRENT,,170,1,1,0,7,2,0,,,,,,,,,,,,,,,
165.505737,1788179761.375243,MISSION_CURRENT,,198,1,1,0,7,2,0,,,,,,,,,,,,,,,
166.038787,1788179761.908293,MISSION_CURRENT,,227,1,1,0,7,2,0,,,,,,,,,,,,,,,
166.538421,1788179762.407927,MISSION_CURRENT,,255,1,1,0,7,2,0,,,,,,,,,,,,,,,
167.114594,1788179762.984100,MISSION_CURRENT,,28,1,1,0,7,2,0,,,,,,,,,,,,,,,
167.535342,1788179763.404848,MISSION_CURRENT,,57,1,1,0,7,2,0,,,,,,,,,,,,,,,
168.035099,1788179763.904605,MISSION_CURRENT,,86,1,1,0,7,2,0,,,,,,,,,,,,,,,
168.490642,1788179764.360148,MISSION_CURRENT,,114,1,1,0,7,2,0,,,,,,,,,,,,,,,
169.036133,1788179764.905639,MISSION_CURRENT,,143,1,1,0,7,2,0,,,,,,,,,,,,,,,
169.488703,1788179765.358209,MISSION_CURRENT,,171,1,1,0,7,2,0,,,,,,,,,,,,,,,
169.990255,1788179765.859761,MISSION_CURRENT,,200,1,1,0,7,2,0,,,,,,,,,,,,,,,
170.562217,1788179766.431723,MISSION_CURRENT,,228,1,1,0,7,2,0,,,,,,,,,,,,,,,
171.015272,1788179766.884778,MISSION_CURRENT,,1,1,1,0,7,2,0,,,,,,,,,,,,,,,
171.563096,1788179767.432602,MISSION_CURRENT,,30,1,1,0,7,2,0,,,,,,,,,,,,,,,
172.060176,1788179767.929682,MISSION_CURRENT,,59,1,1,0,7,2,0,,,,,,,,,,,,,,,
172.481207,1788179768.350713,MISSION_CURRENT,,87,1,1,0,7,2,0,,,,,,,,,,,,,,,
173.090652,1788179768.960158,MISSION_CURRENT,,116,1,1,0,7,2,0,,,,,,,,,,,,,,,
173.559733,1788179769.429239,MISSION_CURRENT,,144,1,1,0,7,2,0,,,,,,,,,,,,,,,
174.045232,1788179769.914738,MISSION_CURRENT,,173,1,1,0,7,2,0,,,,,,,,,,,,,,,
174.510727,1788179770.380233,MISSION_CURRENT,,201,1,1,0,7,2,0,,,,,,,,,,,,,,,
175.022214,1788179770.891720,MISSION_CURRENT,,230,1,1,0,7,2,0,,,,,,,,,,,,,,,
175.505932,1788179771.375438,MISSION_CURRENT,,2,1,1,0,7,2,0,,,,,,,,,,,,,,,
176.082022,1788179771.951528,MISSION_CURRENT,,31,1,1,0,7,2,0,,,,,,,,,,,,,,,
176.550967,1788179772.420473,MISSION_CURRENT,,59,1,1,0,7,2,0,,,,,,,,,,,,,,,
177.005882,1788179772.875388,MISSION_CURRENT,,88,1,1,0,7,2,0,,,,,,,,,,,,,,,
177.550382,1788179773.419888,MISSION_CURRENT,,116,1,1,0,7,2,0,,,,,,,,,,,,,,,
178.035132,1788179773.904638,MISSION_CURRENT,,145,1,1,0,7,2,0,,,,,,,,,,,,,,,
178.501587,1788179774.371093,MISSION_CURRENT,,173,1,1,0,7,2,0,,,,,,,,,,,,,,,
178.986478,1788179774.855984,MISSION_CURRENT,,202,1,1,0,7,2,0,,,,,,,,,,,,,,,
179.533153,1788179775.402659,MISSION_CURRENT,,230,1,1,0,7,2,0,,,,,,,,,,,,,,,
180.002363,1788179775.871869,MISSION_CURRENT,,3,1,1,0,7,2,0,,,,,,,,,,,,,,,
180.535289,1788179776.404795,MISSION_CURRENT,,31,1,1,0,7,2,0,,,,,,,,,,,,,,,
181.027751,1788179776.897257,MISSION_CURRENT,,60,1,1,0,7,2,0,,,,,,,,,,,,,,,
181.602307,1788179777.471813,MISSION_CURRENT,,89,1,1,0,7,2,0,,,,,,,,,,,,,,,
182.041259,1788179777.910765,MISSION_CURRENT,,118,1,1,0,7,2,0,,,,,,,,,,,,,,,
182.525588,1788179778.395094,MISSION_CURRENT,,146,1,1,0,7,2,0,,,,,,,,,,,,,,,
183.074624,1788179778.944130,MISSION_CURRENT,,175,1,1,0,7,2,0,,,,,,,,,,,,,,,
183.530028,1788179779.399534,MISSION_CURRENT,,203,1,1,0,7,2,0,,,,,,,,,,,,,,,
183.982444,1788179779.851950,MISSION_CURRENT,,232,1,1,0,7,2,0,,,,,,,,,,,,,,,
184.602411,1788179780.471917,MISSION_CURRENT,,4,1,1,0,7,2,0,,,,,,,,,,,,,,,
185.055745,1788179780.925251,MISSION_CURRENT,,33,1,1,0,7,2,0,,,,,,,,,,,,,,,
185.513912,1788179781.383418,MISSION_CURRENT,,61,1,1,0,7,2,0,,,,,,,,,,,,,,,
186.063603,1788179781.933109,MISSION_CURRENT,,90,1,1,0,7,2,0,,,,,,,,,,,,,,,
186.512444,1788179782.381950,MISSION_CURRENT,,118,1,1,0,7,2,0,,,,,,,,,,,,,,,
187.011274,1788179782.880780,MISSION_CURRENT,,147,1,1,0,7,2,0,,,,,,,,,,,,,,,
187.585687,1788179783.455193,MISSION_CURRENT,,175,1,1,0,7,2,0,,,,,,,,,,,,,,,
188.053666,1788179783.923172,MISSION_CURRENT,,204,1,1,0,7,2,0,,,,,,,,,,,,,,,
188.504465,1788179784.373971,MISSION_CURRENT,,232,1,1,0,7,2,0,,,,,,,,,,,,,,,
189.003926,1788179784.873432,MISSION_CURRENT,,5,1,1,0,7,2,0,,,,,,,,,,,,,,,
189.517557,1788179785.387063,MISSION_CURRENT,,33,1,1,0,7,2,0,,,,,,,,,,,,,,,
190.004922,1788179785.874428,MISSION_CURRENT,,62,1,1,0,7,2,0,,,,,,,,,,,,,,,
190.491582,1788179786.361088,MISSION_CURRENT,,90,1,1,0,7,2,0,,,,,,,,,,,,,,,
191.036958,1788179786.906464,MISSION_CURRENT,,119,1,1,0,7,2,0,,,,,,,,,,,,,,,
191.585456,1788179787.454962,MISSION_CURRENT,,148,1,1,0,7,2,0,,,,,,,,,,,,,,,
192.005908,1788179787.875414,MISSION_CURRENT,,180,1,1,0,7,2,0,,,,,,,,,,,,,,,
192.502726,1788179788.372232,MISSION_CURRENT,,209,1,1,0,7,2,0,,,,,,,,,,,,,,,
193.035660,1788179788.905166,MISSION_CURRENT,,238,1,1,0,7,2,0,,,,,,,,,,,,,,,
193.564783,1788179789.434289,MISSION_CURRENT,,10,1,1,0,7,2,0,,,,,,,,,,,,,,,
194.033295,1788179789.902801,MISSION_CURRENT,,39,1,1,0,7,2,0,,,,,,,,,,,,,,,
194.486532,1788179790.356038,MISSION_CURRENT,,67,1,1,0,7,2,0,,,,,,,,,,,,,,,
195.034047,1788179790.903553,MISSION_CURRENT,,96,1,1,0,7,2,0,,,,,,,,,,,,,,,
195.486787,1788179791.356293,MISSION_CURRENT,,124,1,1,0,7,2,0,,,,,,,,,,,,,,,
196.106413,1788179791.975919,MISSION_CURRENT,,153,1,1,0,7,2,0,,,,,,,,,,,,,,,
196.562465,1788179792.431971,MISSION_CURRENT,,181,1,1,0,7,2,0,,,,,,,,,,,,,,,
197.015240,1788179792.884746,MISSION_CURRENT,,210,1,1,0,7,2,0,,,,,,,,,,,,,,,
197.593912,1788179793.463418,MISSION_CURRENT,,238,1,1,0,7,2,0,,,,,,,,,,,,,,,
198.028984,1788179793.898490,MISSION_CURRENT,,11,1,1,0,7,2,0,,,,,,,,,,,,,,,
198.485728,1788179794.355234,MISSION_CURRENT,,40,1,1,0,7,2,0,,,,,,,,,,,,,,,
199.094927,1788179794.964433,MISSION_CURRENT,,69,1,1,0,7,2,0,,,,,,,,,,,,,,,
199.546719,1788179795.416225,MISSION_CURRENT,,97,1,1,0,7,2,0,,,,,,,,,,,,,,,
200.017763,1788179795.887269,MISSION_CURRENT,,126,1,1,0,7,2,0,,,,,,,,,,,,,,,
200.548282,1788179796.417788,MISSION_CURRENT,,154,1,1,0,7,2,0,,,,,,,,,,,,,,,
201.046757,1788179796.916263,MISSION_CURRENT,,183,1,1,0,7,2,0,,,,,,,,,,,,,,,
201.501381,1788179797.370887,MISSION_CURRENT,,212,1,1,0,7,2,0,,,,,,,,,,,,,,,
202.074718,1788179797.944224,MISSION_CURRENT,,241,1,1,0,7,2,0,,,,,,,,,,,,,,,
202.543661,1788179798.413167,MISSION_CURRENT,,13,1,1,0,7,2,0,,,,,,,,,,,,,,,
203.088926,1788179798.958432,MISSION_CURRENT,,42,1,1,0,7,2,0,,,,,,,,,,,,,,,
203.554197,1788179799.423703,MISSION_CURRENT,,70,1,1,0,7,2,0,,,,,,,,,,,,,,,
204.040957,1788179799.910463,MISSION_CURRENT,,99,1,1,0,7,2,0,,,,,,,,,,,,,,,
204.508684,1788179800.378190,MISSION_CURRENT,,127,1,1,0,7,2,0,,,,,,,,,,,,,,,
205.070207,1788179800.939713,MISSION_CURRENT,,156,1,1,0,7,2,0,,,,,,,,,,,,,,,
205.538416,1788179801.407922,MISSION_CURRENT,,184,1,1,0,7,2,0,,,,,,,,,,,,,,,
205.988804,1788179801.858310,MISSION_CURRENT,,213,1,1,0,7,2,0,,,,,,,,,,,,,,,
206.564955,1788179802.434461,MISSION_CURRENT,,241,1,1,0,7,2,0,,,,,,,,,,,,,,,
207.002894,1788179802.872400,MISSION_CURRENT,,14,1,1,0,7,2,0,,,,,,,,,,,,,,,
207.612925,1788179803.482431,MISSION_CURRENT,,42,1,1,0,7,2,0,,,,,,,,,,,,,,,
208.066438,1788179803.935944,MISSION_CURRENT,,71,1,1,0,7,2,0,,,,,,,,,,,,,,,
208.518760,1788179804.388266,MISSION_CURRENT,,99,1,1,0,7,2,0,,,,,,,,,,,,,,,
209.068614,1788179804.938120,MISSION_CURRENT,,128,1,1,0,7,2,0,,,,,,,,,,,,,,,
209.534382,1788179805.403888,MISSION_CURRENT,,156,1,1,0,7,2,0,,,,,,,,,,,,,,,
210.017399,1788179805.886905,MISSION_CURRENT,,185,1,1,0,7,2,0,,,,,,,,,,,,,,,
210.594346,1788179806.463852,MISSION_CURRENT,,213,1,1,0,7,2,0,,,,,,,,,,,,,,,
211.032257,1788179806.901763,MISSION_CURRENT,,242,1,1,0,7,2,0,,,,,,,,,,,,,,,
211.518881,1788179807.388387,MISSION_CURRENT,,15,1,1,0,7,2,0,,,,,,,,,,,,,,,
211.973793,1788179807.843299,MISSION_CURRENT,,44,1,1,0,7,2,0,,,,,,,,,,,,,,,
212.521323,1788179808.390829,MISSION_CURRENT,,72,1,1,0,7,2,0,,,,,,,,,,,,,,,
212.976006,1788179808.845512,MISSION_CURRENT,,101,1,1,0,7,2,0,,,,,,,,,,,,,,,
213.475848,1788179809.345354,MISSION_CURRENT,,129,1,1,0,7,2,0,,,,,,,,,,,,,,,
214.054922,1788179809.924428,MISSION_CURRENT,,158,1,1,0,7,2,0,,,,,,,,,,,,,,,
214.492438,1788179810.361944,MISSION_CURRENT,,186,1,1,0,7,2,0,,,,,,,,,,,,,,,
215.021361,1788179810.890867,MISSION_CURRENT,,215,1,1,0,7,2,0,,,,,,,,,,,,,,,
215.520777,1788179811.390283,MISSION_CURRENT,,243,1,1,0,7,2,0,,,,,,,,,,,,,,,
216.005305,1788179811.874811,MISSION_CURRENT,,16,1,1,0,7,2,0,,,,,,,,,,,,,,,
216.583227,1788179812.452733,MISSION_CURRENT,,44,1,1,0,7,2,0,,,,,,,,,,,,,,,
217.037531,1788179812.907037,MISSION_CURRENT,,73,1,1,0,7,2,0,,,,,,,,,,,,,,,
217.534787,1788179813.404293,MISSION_CURRENT,,102,1,1,0,7,2,0,,,,,,,,,,,,,,,
218.052963,1788179813.922469,MISSION_CURRENT,,131,1,1,0,7,2,0,,,,,,,,,,,,,,,
218.520541,1788179814.390047,MISSION_CURRENT,,159,1,1,0,7,2,0,,,,,,,,,,,,,,,
218.989771,1788179814.859277,MISSION_CURRENT,,188,1,1,0,7,2,0,,,,,,,,,,,,,,,
219.568673,1788179815.438179,MISSION_CURRENT,,216,1,1,0,7,2,0,,,,,,,,,,,,,,,
220.035984,1788179815.905490,MISSION_CURRENT,,245,1,1,0,7,2,0,,,,,,,,,,,,,,,
220.488585,1788179816.358091,MISSION_CURRENT,,17,1,1,0,7,2,0,,,,,,,,,,,,,,,
221.036308,1788179816.905814,MISSION_CURRENT,,46,1,1,0,7,2,0,,,,,,,,,,,,,,,
221.488238,1788179817.357744,MISSION_CURRENT,,75,1,1,0,7,2,0,,,,,,,,,,,,,,,
222.098211,1788179817.967717,MISSION_CURRENT,,104,1,1,0,7,2,0,,,,,,,,,,,,,,,
222.565807,1788179818.435313,MISSION_CURRENT,,132,1,1,0,7,2,0,,,,,,,,,,,,,,,
223.018613,1788179818.888119,MISSION_CURRENT,,161,1,1,0,7,2,0,,,,,,,,,,,,,,,
223.566678,1788179819.436184,MISSION_CURRENT,,189,1,1,0,7,2,0,,,,,,,,,,,,,,,
224.062544,1788179819.932050,MISSION_CURRENT,,218,1,1,0,7,2,0,,,,,,,,,,,,,,,
224.483305,1788179820.352811,MISSION_CURRENT,,246,1,1,0,7,2,0,,,,,,,,,,,,,,,
224.984224,1788179820.853730,MISSION_CURRENT,,19,1,1,0,7,2,0,,,,,,,,,,,,,,,
225.547920,1788179821.417426,MISSION_CURRENT,,47,1,1,0,7,2,0,,,,,,,,,,,,,,,
226.000656,1788179821.870162,MISSION_CURRENT,,76,1,1,0,7,2,0,,,,,,,,,,,,,,,
226.551661,1788179822.421167,MISSION_CURRENT,,104,1,1,0,7,2,0,,,,,,,,,,,,,,,
227.050053,1788179822.919559,MISSION_CURRENT,,133,1,1,0,7,2,0,,,,,,,,,,,,,,,
227.515499,1788179823.385005,MISSION_CURRENT,,161,1,1,0,7,2,0,,,,,,,,,,,,,,,
227.954072,1788179823.823578,MISSION_CURRENT,,190,1,1,0,7,2,0,,,,,,,,,,,,,,,
228.549969,1788179824.419475,MISSION_CURRENT,,219,1,1,0,7,2,0,,,,,,,,,,,,,,,
228.999522,1788179824.869028,MISSION_CURRENT,,248,1,1,0,7,2,0,,,,,,,,,,,,,,,
229.502505,1788179825.372011,MISSION_CURRENT,,20,1,1,0,7,2,0,,,,,,,,,,,,,,,
230.005359,1788179825.874865,MISSION_CURRENT,,52,1,1,0,7,2,0,,,,,,,,,,,,,,,
230.501566,1788179826.371072,MISSION_CURRENT,,84,1,1,0,7,2,0,,,,,,,,,,,,,,,
231.080016,1788179826.949522,MISSION_CURRENT,,114,1,1,0,7,2,0,,,,,,,,,,,,,,,
231.531647,1788179827.401153,MISSION_CURRENT,,143,1,1,0,7,2,0,,,,,,,,,,,,,,,
231.998462,1788179827.867968,MISSION_CURRENT,,172,1,1,0,7,2,0,,,,,,,,,,,,,,,
232.576080,1788179828.445586,MISSION_CURRENT,,200,1,1,0,7,2,0,,,,,,,,,,,,,,,
233.030592,1788179828.900098,MISSION_CURRENT,,229,1,1,0,7,2,0,,,,,,,,,,,,,,,
233.495808,1788179829.365314,MISSION_CURRENT,,1,1,1,0,7,2,0,,,,,,,,,,,,,,,
234.073286,1788179829.942792,MISSION_CURRENT,,33,1,1,1,7,3,1,,,,,,,,,,,,,,,
234.523205,1788179830.392711,MISSION_CURRENT,,61,1,1,1,7,3,1,,,,,,,,,,,,,,,
234.994634,1788179830.864140,MISSION_CURRENT,,90,1,1,1,7,3,1,,,,,,,,,,,,,,,
235.539539,1788179831.409045,MISSION_CURRENT,,118,1,1,1,7,3,1,,,,,,,,,,,,,,,
235.995294,1788179831.864800,MISSION_CURRENT,,147,1,1,1,7,3,1,,,,,,,,,,,,,,,
236.601445,1788179832.470951,MISSION_CURRENT,,175,1,1,1,7,3,1,,,,,,,,,,,,,,,
237.021101,1788179832.890607,MISSION_CURRENT,,205,1,1,1,7,3,1,,,,,,,,,,,,,,,
237.540847,1788179833.410353,MISSION_CURRENT,,233,1,1,1,7,3,1,,,,,,,,,,,,,,,
238.070304,1788179833.939810,MISSION_CURRENT,,6,1,1,1,7,3,1,,,,,,,,,,,,,,,
238.523185,1788179834.392691,MISSION_CURRENT,,34,1,1,1,7,3,1,,,,,,,,,,,,,,,
239.007804,1788179834.877310,MISSION_CURRENT,,63,1,1,1,7,3,1,,,,,,,,,,,,,,,
239.583853,1788179835.453359,MISSION_CURRENT,,91,1,1,1,7,3,1,,,,,,,,,,,,,,,
240.052002,1788179835.921508,MISSION_CURRENT,,120,1,1,1,7,3,1,,,,,,,,,,,,,,,
240.505301,1788179836.374807,MISSION_CURRENT,,149,1,1,1,7,3,1,,,,,,,,,,,,,,,
241.016469,1788179836.885975,MISSION_CURRENT,,178,1,1,1,7,3,1,,,,,,,,,,,,,,,
241.235619,1788179837.105125,MISSION_ITEM_REACHED,,197,1,1,1,,,,,,,,,,,,,,,,,,
241.516874,1788179837.386380,MISSION_CURRENT,,209,1,1,2,7,3,1,,,,,,,,,,,,,,,
241.734276,1788179837.603782,POSITION_TARGET_GLOBAL_INT,350353,224,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.998531,1788179837.868037,MISSION_CURRENT,,239,1,1,2,7,3,1,,,,,,,,,,,,,,,
242.216875,1788179838.086381,POSITION_TARGET_GLOBAL_INT,350856,254,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.575647,1788179838.445153,MISSION_CURRENT,,12,1,1,2,7,3,1,,,,,,,,,,,,,,,
242.779155,1788179838.648661,POSITION_TARGET_GLOBAL_INT,351355,27,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.999454,1788179838.868960,MISSION_CURRENT,,42,1,1,2,7,3,1,,,,,,,,,,,,,,,
243.235612,1788179839.105118,POSITION_TARGET_GLOBAL_INT,351853,57,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243.500906,1788179839.370412,MISSION_CURRENT,,71,1,1,2,7,3,1,,,,,,,,,,,,,,,
243.721205,1788179839.590711,POSITION_TARGET_GLOBAL_INT,352354,86,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.049131,1788179839.918637,MISSION_CURRENT,,101,1,1,2,7,3,1,,,,,,,,,,,,,,,
244.268604,1788179840.138110,POSITION_TARGET_GLOBAL_INT,352853,116,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.502046,1788179840.371552,MISSION_CURRENT,,130,1,1,2,7,3,1,,,,,,,,,,,,,,,
244.799151,1788179840.668657,POSITION_TARGET_GLOBAL_INT,353359,145,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.000634,1788179840.870140,MISSION_CURRENT,,160,1,1,2,7,3,1,,,,,,,,,,,,,,,
245.204243,1788179841.073749,POSITION_TARGET_GLOBAL_INT,353856,175,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.579239,1788179841.448745,MISSION_CURRENT,,189,1,1,2,7,3,1,,,,,,,,,,,,,,,
245.889550,1788179841.759056,POSITION_TARGET_GLOBAL_INT,354361,204,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.076918,1788179841.946424,MISSION_CURRENT,,219,1,1,2,7,3,1,,,,,,,,,,,,,,,
246.265679,1788179842.135185,POSITION_TARGET_GLOBAL_INT,354854,234,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.482835,1788179842.352341,MISSION_CURRENT,,248,1,1,2,7,3,1,,,,,,,,,,,,,,,
246.717253,1788179842.586759,POSITION_TARGET_GLOBAL_INT,355358,7,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.060116,1788179842.929622,MISSION_CURRENT,,22,1,1,2,7,3,1,,,,,,,,,,,,,,,
247.263789,1788179843.133295,POSITION_TARGET_GLOBAL_INT,355859,37,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.516086,1788179843.385592,MISSION_CURRENT,,51,1,1,2,7,3,1,,,,,,,,,,,,,,,
247.718740,1788179843.588246,POSITION_TARGET_GLOBAL_INT,356359,66,1,1,,,,,0,65016,60773094,801907580,6.0773094,80.190758,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.094689,1788179843.964195,MISSION_CURRENT,,81,1,1,2,7,3,1,,,,,,,,,,,,,,,
