elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,seq,sysid,compid,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,airspeed_mps,groundspeed_mps,heading_deg,throttle_percent,alt_m_msl,climb_up_mps,armed,flight_mode,base_mode,custom_mode,system_status,vehicle_type,autopilot_type
7.088140,1788179602.957646,HEARTBEAT,,60,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
7.821041,1788179603.690547,ATTITUDE,116603,76,1,1,0.010330237448215485,0.014602548442780972,3.0370805263519287,0.5918790071507406,0.8366643959066822,174.01189620133613,-5.564012099057436e-05,-4.4567801523953676e-05,-0.0002252698177471757,,,,,,,,,,,,,
7.821458,1788179603.690964,VFR_HUD,,77,1,1,,,,,,,,,,0.02769550122320652,0.027631696313619614,174,0,29.479999542236328,0.0018789275782182813,,,,,,,
7.946848,1788179603.816354,HEARTBEAT,,80,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
9.022047,1788179604.891553,ATTITUDE,117603,115,1,1,0.01023009605705738,0.014709841459989548,3.037121534347534,0.5861413280828125,0.8428118329639581,174.0142457864106,0.000448364473413676,0.00016826123464852571,-0.0003742537519428879,,,,,,,,,,,,,
9.022554,1788179604.892060,VFR_HUD,,116,1,1,,,,,,,,,,0.02794669009745121,0.02794649638235569,174,0,29.479999542236328,0.00010100753570441157,,,,,,,
9.130684,1788179605.000190,HEARTBEAT,,119,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
9.787206,1788179605.656712,ATTITUDE,118603,134,1,1,0.01010181661695242,0.014590111561119556,3.0372486114501953,0.578791457566497,0.8359518150771794,174.02152676806583,0.000293614633847028,-0.0007226781453937292,-0.0005500228144228458,,,,,,,,,,,,,
9.818111,1788179605.687617,VFR_HUD,,135,1,1,,,,,,,,,,0.03364790976047516,0.03344140574336052,174,0,29.479999542236328,0.003722085850313306,,,,,,,
9.942030,1788179605.811536,HEARTBEAT,,138,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
11.002695,1788179606.872201,ATTITUDE,119603,174,1,1,0.00999735202640295,0.014658821746706963,3.0372982025146484,0.5728060774194502,0.8398886187208984,174.02436812676055,0.00035612218198366463,-0.00035185605520382524,-0.0003442240704316646,,,,,,,,,,,,,
11.049677,1788179606.919183,VFR_HUD,,175,1,1,,,,,,,,,,0.030610235407948494,0.030470596626400948,174,0,29.479999542236328,0.0029204245656728745,,,,,,,
11.158078,1788179607.027584,HEARTBEAT,,178,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
11.811937,1788179607.681443,ATTITUDE,120603,193,1,1,0.009981640614569187,0.01500712800770998,3.037524700164795,0.5719058798311837,0.8598450974543534,174.03734548618357,0.0006008803611621261,-0.00014969930634833872,-0.00021494159591384232,,,,,,,,,,,,,
11.811937,1788179607.681443,VFR_HUD,,194,1,1,,,,,,,,,,0.021202225238084793,0.021202148869633675,174,0,29.479999542236328,-5.442811016109772e-05,,,,,,,
11.922487,1788179607.791993,HEARTBEAT,,197,1,1,,,,,,,,,,,,,,,,0,STABILIZE,81,0,3,2,3
12.921855,1788179608.791361,ATTITUDE,121603,231,1,1,0.010227801278233528,0.0152509193867445,3.0375568866729736,0.5860098469412898,0.8738133145547055,174.03918963725948,0.00027885771123692393,0.00013278576079756021,-0.0002755408058874309,,,,,,,,,,,,,
