elapsed_s,log_timestamp_unix_s,source_time_usec,seq,sysid,compid,fix_type,satellites_visible,lat_raw_e7,lon_raw_e7,alt_raw_mm,lat_deg,lon_deg,alt_m_msl,eph_raw,epv_raw,eph_scaled_1e_2,epv_scaled_1e_2,vel_raw_cm_s,ground_speed_mps,cog_raw_cdeg,cog_deg,alt_ellipsoid_raw_mm,alt_ellipsoid_m,h_acc_raw_mm,h_acc_m,v_acc_raw_mm,v_acc_m,vel_acc_raw_mm_s,vel_acc_mps,hdg_acc_raw_1e5_deg,hdg_acc_deg,yaw_raw_cdeg,yaw_deg
381.163961,1788179977.033467,489705000,219,1,1,4,29,60771803,801907613,23340,6.077180299999999,80.19076129999999,23.34,60,90,0.6,0.9,58,0.58,34541,345.41,-74724,-74.724,434,0.434,620,0.62,168,0.168,0,0.0,0,
381.632125,1788179977.501631,490305000,249,1,1,4,29,60771830,801907606,23470,6.077183,80.19076059999999,23.47,60,90,0.6,0.9,60,0.6,34186,341.86,-74594,-74.59400000000001,433,0.433,625,0.625,157,0.157,0,0.0,0,
382.207470,1788179978.076976,490705000,25,1,1,4,29,60771854,801907602,23370,6.077185399999999,80.1907602,23.37,57,84,0.5700000000000001,0.84,86,0.86,35749,357.49,-74694,-74.694,433,0.433,629,0.629,142,0.14200000000000002,0,0.0,0,
382.659641,1788179978.529147,491305000,56,1,1,4,28,60771890,801907602,23330,6.077189,80.1907602,23.330000000000002,58,84,0.58,0.84,47,0.47000000000000003,170,1.7,-74734,-74.734,434,0.434,631,0.631,159,0.159,0,0.0,0,
383.155796,1788179979.025302,491710000,86,1,1,4,28,60771909,801907606,23340,6.0771909,80.19076059999999,23.34,53,75,0.53,0.75,63,0.63,1133,11.33,-74724,-74.724,433,0.433,631,0.631,142,0.14200000000000002,0,0.0,0,
383.598916,1788179979.468422,492310000,115,1,1,4,29,60771934,801907608,23260,6.0771934,80.19076079999999,23.26,60,89,0.6,0.89,46,0.46,35605,356.05,-74805,-74.805,432,0.432,632,0.632,149,0.149,0,0.0,0,
384.164119,1788179980.033625,492710000,145,1,1,4,28,60771950,801907600,23240,6.077195,80.19076,23.240000000000002,63,90,0.63,0.9,53,0.53,34175,341.75,-74824,-74.824,432,0.432,632,0.632,135,0.135,0,0.0,0,
384.630478,1788179980.499984,493310000,174,1,1,4,28,60771966,801907593,23270,6.0771966,80.1907593,23.27,63,90,0.63,0.9,17,0.17,35148,351.48,-74794,-74.794,432,0.432,631,0.631,132,0.132,0,0.0,0,
385.081195,1788179980.950701,493710000,204,1,1,4,28,60771978,801907598,23300,6.0771977999999995,80.1907598,23.3,63,90,0.63,0.9,49,0.49,2859,28.59,-74764,-74.764,430,0.43,629,0.629,119,0.11900000000000001,0,0.0,0,
385.644895,1788179981.514401,494310000,233,1,1,4,27,60771999,801907607,23230,6.0771999,80.1907607,23.23,65,91,0.65,0.91,17,0.17,3148,31.48,-74834,-74.834,429,0.429,628,0.628,182,0.182,0,0.0,0,
386.113296,1788179981.982802,494710000,7,1,1,4,27,60772015,801907609,22960,6.0772015,80.1907609,22.96,58,79,0.58,0.79,27,0.27,1301,13.01,-75104,-75.104,429,0.429,629,0.629,233,0.233,0,0.0,0,
386.570400,1788179982.439906,495310000,36,1,1,4,29,60772029,801907608,22710,6.0772029,80.19076079999999,22.71,67,94,0.67,0.9400000000000001,17,0.17,35810,358.1,-75355,-75.355,430,0.43,632,0.632,144,0.14400000000000002,0,0.0,0,
387.150676,1788179983.020182,495710000,66,1,1,4,29,60772035,801907606,22720,6.0772034999999995,80.19076059999999,22.72,65,93,0.65,0.93,12,0.12,2170,21.7,-75344,-75.34400000000001,426,0.426,624,0.624,201,0.201,0,0.0,0,
387.604606,1788179983.474112,496310000,95,1,1,4,29,60772032,801907608,22870,6.0772032,80.19076079999999,22.87,63,90,0.63,0.9,8,0.08,2170,21.7,-75194,-75.194,418,0.418,611,0.611,138,0.138,0,0.0,0,
388.099719,1788179983.969225,496710000,125,1,1,4,29,60772039,801907611,22800,6.0772039,80.1907611,22.8,63,90,0.63,0.9,13,0.13,5732,57.32,-75264,-75.264,413,0.41300000000000003,602,0.602,173,0.17300000000000001,0,0.0,0,
388.635791,1788179984.505297,497310000,154,1,1,4,29,60772037,801907610,23030,6.0772037,80.190761,23.03,63,90,0.63,0.9,12,0.12,9405,94.05,-75034,-75.034,405,0.405,591,0.591,130,0.13,0,0.0,0,
389.057875,1788179984.927381,497710000,185,1,1,4,29,60772039,801907610,23090,6.0772039,80.190761,23.09,55,78,0.55,0.78,5,0.05,9405,94.05,-74974,-74.974,402,0.402,591,0.591,162,0.162,0,0.0,0,
389.791648,1788179985.661154,498310000,214,1,1,4,29,60772044,801907610,23170,6.077204399999999,80.190761,23.17,63,90,0.63,0.9,3,0.03,9405,94.05,-74894,-74.894,397,0.397,593,0.593,54,0.054,0,0.0,0,
390.136444,1788179986.005950,498710000,244,1,1,4,29,60772048,801907611,23210,6.0772048,80.1907611,23.21,63,90,0.63,0.9,6,0.06,9405,94.05,-74854,-74.854,393,0.393,593,0.593,81,0.081,0,0.0,0,
390.600039,1788179986.469545,499310000,17,1,1,4,29,60772051,801907613,23280,6.0772051,80.19076129999999,23.28,65,93,0.65,0.93,5,0.05,9405,94.05,-74784,-74.784,386,0.386,593,0.593,113,0.113,0,0.0,0,
391.051289,1788179986.920795,499710000,47,1,1,4,29,60772053,801907614,23320,6.0772053,80.1907614,23.32,63,90,0.63,0.9,2,0.02,9405,94.05,-74744,-74.744,382,0.382,595,0.595,172,0.17200000000000001,0,0.0,0,
391.630613,1788179987.500119,500310000,77,1,1,4,28,60772056,801907617,23340,6.0772056,80.1907617,23.34,63,90,0.63,0.9,3,0.03,9405,94.05,-74724,-74.724,377,0.377,597,0.597,183,0.183,0,0.0,0,
392.082994,1788179987.952500,500710000,107,1,1,4,29,60772058,801907619,23360,6.0772058,80.1907619,23.36,55,78,0.55,0.78,4,0.04,9405,94.05,-74704,-74.70400000000001,375,0.375,599,0.599,81,0.081,0,0.0,0,
392.660178,1788179988.529684,501310000,136,1,1,4,29,60772062,801907623,23370,6.0772062,80.1907623,23.37,63,90,0.63,0.9,3,0.03,9405,94.05,-74694,-74.694,371,0.371,602,0.602,147,0.147,0,0.0,0,
393.082260,1788179988.951766,501710000,166,1,1,4,29,60772065,801907623,23400,6.0772065,80.1907623,23.400000000000002,63,90,0.63,0.9,2,0.02,9405,94.05,-74664,-74.664,369,0.369,602,0.602,101,0.101,0,0.0,0,
393.704180,1788179989.573686,502310000,195,1,1,4,29,60772070,801907625,23410,6.077207,80.19076249999999,23.41,63,90,0.63,0.9,3,0.03,9405,94.05,-74654,-74.654,365,0.365,603,0.603,92,0.092,0,0.0,0,
394.075925,1788179989.945431,502710000,225,1,1,4,29,60772073,801907627,23420,6.0772072999999995,80.1907627,23.42,63,90,0.63,0.9,0,0.0,9405,94.05,-74644,-74.644,363,0.363,603,0.603,148,0.148,0,0.0,0,
394.642117,1788179990.511623,503310000,254,1,1,4,29,60772076,801907628,23440,6.0772075999999995,80.1907628,23.44,63,90,0.63,0.9,2,0.02,9405,94.05,-74624,-74.624,359,0.359,603,0.603,136,0.136,0,0.0,0,
395.082007,1788179990.951513,503710000,28,1,1,4,28,60772078,801907629,23420,6.0772078,80.1907629,23.42,63,90,0.63,0.9,2,0.02,9405,94.05,-74644,-74.644,357,0.357,603,0.603,94,0.094,0,0.0,0,
395.613861,1788179991.483367,504310000,57,1,1,4,29,60772083,801907631,23390,6.0772083,80.1907631,23.39,63,90,0.63,0.9,4,0.04,9405,94.05,-74674,-74.674,352,0.352,603,0.603,91,0.091,0,0.0,0,
396.112853,1788179991.982359,504710000,87,1,1,4,29,60772085,801907632,23350,6.077208499999999,80.19076319999999,23.35,63,90,0.63,0.9,3,0.03,9405,94.05,-74714,-74.714,350,0.35000000000000003,604,0.604,120,0.12,0,0.0,0,
396.586992,1788179992.456498,505310000,116,1,1,4,28,60772089,801907633,23320,6.0772089,80.1907633,23.32,64,92,0.64,0.92,2,0.02,9405,94.05,-74744,-74.744,347,0.34700000000000003,605,0.605,142,0.14200000000000002,0,0.0,0,
397.148735,1788179993.018241,505710000,146,1,1,4,28,60772091,801907633,23330,6.0772091,80.1907633,23.330000000000002,64,92,0.64,0.92,3,0.03,9405,94.05,-74734,-74.734,346,0.34600000000000003,605,0.605,115,0.115,0,0.0,0,
397.564588,1788179993.434094,506310000,175,1,1,4,28,60772093,801907633,23340,6.0772093,80.1907633,23.34,64,92,0.64,0.92,7,0.07,9405,94.05,-74725,-74.72500000000001,345,0.34500000000000003,606,0.606,81,0.081,0,0.0,0,
398.067834,1788179993.937340,506710000,205,1,1,4,28,60772094,801907635,23320,6.0772094,80.1907635,23.32,64,92,0.64,0.92,4,0.04,9405,94.05,-74744,-74.744,344,0.34400000000000003,607,0.607,144,0.14400000000000002,0,0.0,0,
398.645639,1788179994.515145,507310000,234,1,1,4,28,60772094,801907638,23300,6.0772094,80.1907638,23.3,58,86,0.58,0.86,3,0.03,9405,94.05,-74764,-74.764,342,0.342,608,0.608,135,0.135,0,0.0,0,
399.115988,1788179994.985494,507710000,8,1,1,4,28,60772094,801907639,23310,6.0772094,80.1907639,23.31,58,87,0.58,0.87,1,0.01,9405,94.05,-74754,-74.754,340,0.34,609,0.609,91,0.091,0,0.0,0,
399.585853,1788179995.455359,508310000,37,1,1,4,28,60772093,801907640,23290,6.0772093,80.190764,23.29,58,87,0.58,0.87,1,0.01,9405,94.05,-74774,-74.774,339,0.339,609,0.609,137,0.137,0,0.0,0,
400.165936,1788179996.035442,508710000,67,1,1,4,28,60772092,801907639,23290,6.0772091999999995,80.1907639,23.29,58,87,0.58,0.87,3,0.03,9405,94.05,-74774,-74.774,337,0.337,608,0.608,101,0.101,0,0.0,0,
400.602930,1788179996.472436,509310000,96,1,1,4,29,60772090,801907638,23300,6.077209,80.1907638,23.3,58,87,0.58,0.87,4,0.04,9405,94.05,-74764,-74.764,335,0.335,606,0.606,142,0.14200000000000002,0,0.0,0,
401.088100,1788179996.957606,509710000,126,1,1,4,29,60772088,801907637,23290,6.077208799999999,80.19076369999999,23.29,53,76,0.53,0.76,2,0.02,9405,94.05,-74774,-74.774,334,0.334,606,0.606,147,0.147,0,0.0,0,
401.650689,1788179997.520195,510310000,156,1,1,4,29,60772081,801907636,23350,6.0772081,80.1907636,23.35,58,86,0.58,0.86,2,0.02,9405,94.05,-74714,-74.714,332,0.332,600,0.6,143,0.14300000000000002,0,0.0,0,
402.100533,1788179997.970039,510710000,186,1,1,4,30,60772077,801907636,23390,6.0772077,80.1907636,23.39,58,86,0.58,0.86,4,0.04,9405,94.05,-74674,-74.674,330,0.33,596,0.596,139,0.139,0,0.0,0,
402.567853,1788179998.437359,511310000,215,1,1,4,30,60772072,801907637,23380,6.0772072,80.19076369999999,23.38,58,86,0.58,0.86,5,0.05,9405,94.05,-74684,-74.684,329,0.329,595,0.595,100,0.1,0,0.0,0,
403.132999,1788179999.002505,511712000,245,1,1,4,30,60772070,801907637,23440,6.077207,80.19076369999999,23.44,53,80,0.53,0.8,0,0.0,9405,94.05,-74624,-74.624,328,0.328,591,0.591,122,0.122,0,0.0,0,
403.596256,1788179999.465762,512312000,18,1,1,4,30,60772062,801907637,23530,6.0772062,80.19076369999999,23.53,53,80,0.53,0.8,1,0.01,9405,94.05,-74534,-74.534,327,0.327,587,0.587,104,0.10400000000000001,0,0.0,0,
404.060622,1788179999.930128,512712000,48,1,1,4,29,60772057,801907638,23590,6.0772056999999995,80.1907638,23.59,51,74,0.51,0.74,2,0.02,9405,94.05,-74474,-74.474,326,0.326,584,0.584,118,0.11800000000000001,0,0.0,0,
404.635628,1788180000.505134,513312000,77,1,1,4,28,60772052,801907639,23640,6.0772052,80.1907639,23.64,55,81,0.55,0.81,1,0.01,9405,94.05,-74424,-74.424,324,0.324,580,0.58,84,0.084,0,0.0,0,
405.085613,1788180000.955119,513712000,107,1,1,4,28,60772050,801907639,23690,6.077204999999999,80.1907639,23.69,55,81,0.55,0.81,4,0.04,9405,94.05,-74374,-74.374,323,0.323,577,0.577,84,0.084,0,0.0,0,
405.665127,1788180001.534633,514312000,136,1,1,4,29,60772042,801907636,23890,6.0772042,80.1907636,23.89,55,81,0.55,0.81,2,0.02,9405,94.05,-74174,-74.174,319,0.319,567,0.5670000000000001,114,0.114,0,0.0,0,
406.038808,1788180001.908314,514712000,166,1,1,4,29,60772040,801907635,23920,6.077204,80.1907635,23.92,55,81,0.55,0.81,1,0.01,9405,94.05,-74144,-74.144,318,0.318,565,0.5650000000000001,106,0.106,0,0.0,0,
406.584090,1788180002.453596,515312000,195,1,1,4,29,60772037,801907632,23990,6.0772037,80.19076319999999,23.990000000000002,59,87,0.59,0.87,9,0.09,9405,94.05,-74074,-74.074,317,0.317,562,0.562,86,0.08600000000000001,0,0.0,0,
407.082522,1788180002.952028,515712000,225,1,1,4,28,60772035,801907632,24030,6.0772034999999995,80.19076319999999,24.03,54,78,0.54,0.78,4,0.04,9405,94.05,-74034,-74.034,316,0.316,561,0.561,90,0.09,0,0.0,0,
407.627967,1788180003.497473,516312000,254,1,1,4,27,60772035,801907634,24000,6.0772034999999995,80.1907634,24.0,59,87,0.59,0.87,3,0.03,9405,94.05,-74064,-74.06400000000001,316,0.316,563,0.5630000000000001,105,0.105,0,0.0,0,
408.082298,1788180003.951804,516712000,28,1,1,4,29,60772034,801907635,24000,6.0772034,80.1907635,24.0,59,87,0.59,0.87,6,0.06,9405,94.05,-74064,-74.06400000000001,317,0.317,563,0.5630000000000001,119,0.11900000000000001,0,0.0,0,
408.657447,1788180004.526953,517312000,57,1,1,4,29,60772030,801907636,24030,6.077203,80.1907636,24.03,59,87,0.59,0.87,1,0.01,9405,94.05,-74034,-74.034,317,0.317,562,0.562,84,0.084,0,0.0,0,
409.111604,1788180004.981110,517712000,87,1,1,4,28,60772028,801907636,24010,6.077202799999999,80.1907636,24.01,59,87,0.59,0.87,2,0.02,9405,94.05,-74054,-74.054,318,0.318,564,0.5640000000000001,94,0.094,0,0.0,0,
409.601149,1788180005.470655,518312000,116,1,1,4,28,60772027,801907638,23930,6.0772027,80.1907638,23.93,59,87,0.59,0.87,2,0.02,9405,94.05,-74134,-74.134,319,0.319,567,0.5670000000000001,144,0.14400000000000002,0,0.0,0,
410.153734,1788180006.023240,518712000,146,1,1,4,27,60772027,801907639,23910,6.0772027,80.1907639,23.91,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-74154,-74.154,319,0.319,570,0.5700000000000001,90,0.09,0,0.0,0,
410.637304,1788180006.506810,519312000,175,1,1,4,27,60772024,801907642,23840,6.0772024,80.19076419999999,23.84,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-74224,-74.224,320,0.32,574,0.5740000000000001,81,0.081,0,0.0,0,
411.076640,1788180006.946146,519712000,205,1,1,4,27,60772022,801907644,23790,6.077202199999999,80.19076439999999,23.79,59,87,0.59,0.87,2,0.02,9405,94.05,-74274,-74.274,321,0.321,576,0.5760000000000001,114,0.114,0,0.0,0,
411.559671,1788180007.429177,520312000,235,1,1,4,27,60772017,801907646,23730,6.0772017,80.1907646,23.73,59,87,0.59,0.87,5,0.05,9405,94.05,-74334,-74.334,322,0.322,579,0.579,130,0.13,0,0.0,0,
412.108569,1788180007.978075,520712000,9,1,1,4,27,60772015,801907648,23660,6.0772015,80.1907648,23.66,59,87,0.59,0.87,1,0.01,9405,94.05,-74404,-74.404,323,0.323,581,0.581,142,0.14200000000000002,0,0.0,0,
412.560366,1788180008.429872,521312000,38,1,1,4,27,60772013,801907651,23600,6.0772013,80.1907651,23.6,59,87,0.59,0.87,6,0.06,9405,94.05,-74464,-74.464,323,0.323,583,0.583,114,0.114,0,0.0,0,
413.146321,1788180009.015827,521712000,68,1,1,4,27,60772012,801907653,23520,6.077201199999999,80.1907653,23.52,54,78,0.54,0.78,5,0.05,9405,94.05,-74544,-74.544,324,0.324,586,0.586,147,0.147,0,0.0,0,
413.605685,1788180009.475191,522312000,97,1,1,4,27,60772010,801907656,23450,6.077201,80.19076559999999,23.45,59,87,0.59,0.87,3,0.03,9405,94.05,-74614,-74.614,325,0.325,590,0.59,154,0.154,0,0.0,0,
414.071146,1788180009.940652,522712000,127,1,1,4,28,60772009,801907657,23410,6.077200899999999,80.1907657,23.41,59,87,0.59,0.87,3,0.03,9405,94.05,-74654,-74.654,325,0.325,592,0.592,146,0.146,0,0.0,0,
414.554848,1788180010.424354,523312000,156,1,1,4,28,60772007,801907660,23300,6.0772007,80.190766,23.3,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-74764,-74.764,325,0.325,595,0.595,75,0.075,0,0.0,0,
415.115337,1788180010.984843,523712000,186,1,1,4,28,60772005,801907661,23280,6.0772005,80.19076609999999,23.28,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-74784,-74.784,326,0.326,597,0.597,129,0.129,0,0.0,0,
415.596191,1788180011.465697,524312000,215,1,1,4,27,60772002,801907664,23220,6.0772002,80.1907664,23.22,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-74844,-74.84400000000001,327,0.327,601,0.601,115,0.115,0,0.0,0,
416.141882,1788180012.011388,524712000,245,1,1,4,27,60772000,801907666,23160,6.0771999999999995,80.1907666,23.16,57,79,0.5700000000000001,0.79,2,0.02,9405,94.05,-74904,-74.904,328,0.328,603,0.603,128,0.128,0,0.0,0,
416.593548,1788180012.463054,525312000,18,1,1,4,28,60771997,801907669,23070,6.0771996999999995,80.1907669,23.07,59,87,0.59,0.87,3,0.03,9405,94.05,-74994,-74.994,329,0.329,606,0.606,131,0.131,0,0.0,0,
417.065608,1788180012.935114,525712000,48,1,1,4,28,60771995,801907671,23010,6.0771995,80.1907671,23.01,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-75054,-75.054,330,0.33,608,0.608,96,0.096,0,0.0,0,
417.638509,1788180013.508015,526312000,77,1,1,4,28,60771993,801907674,22930,6.077199299999999,80.1907674,22.93,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-75135,-75.135,331,0.331,611,0.611,145,0.145,0,0.0,0,
418.123187,1788180013.992693,526712000,107,1,1,4,28,60771992,801907675,22890,6.0771992,80.19076749999999,22.89,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-75174,-75.174,332,0.332,613,0.613,99,0.099,0,0.0,0,
418.588600,1788180014.458106,527312000,136,1,1,4,28,60771990,801907676,22850,6.077198999999999,80.1907676,22.85,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-75214,-75.214,333,0.333,617,0.617,139,0.139,0,0.0,0,
419.136862,1788180015.006368,527712000,167,1,1,4,28,60771989,801907677,22800,6.0771989,80.1907677,22.8,58,81,0.58,0.81,3,0.03,9405,94.05,-75264,-75.264,333,0.333,619,0.619,118,0.11800000000000001,0,0.0,0,
419.588225,1788180015.457731,528312000,196,1,1,4,28,60771987,801907677,22710,6.077198699999999,80.1907677,22.71,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-75354,-75.354,334,0.334,621,0.621,80,0.08,0,0.0,0,
420.180324,1788180016.049830,528712000,229,1,1,4,28,60771985,801907678,22670,6.0771985,80.1907678,22.67,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-75394,-75.394,335,0.335,622,0.622,119,0.11900000000000001,0,0.0,0,
420.617255,1788180016.486761,529312000,5,1,1,4,28,60771984,801907679,22590,6.0771983999999994,80.1907679,22.59,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-75474,-75.474,337,0.337,624,0.624,140,0.14,0,0.0,0,
421.086130,1788180016.955636,529712000,34,1,1,4,28,60771983,801907679,22550,6.0771983,80.1907679,22.55,66,95,0.66,0.9500000000000001,5,0.05,9405,94.05,-75514,-75.514,338,0.338,625,0.625,131,0.131,0,0.0,0,
421.693594,1788180017.563100,530312000,63,1,1,4,28,60771980,801907680,22490,6.077198,80.19076799999999,22.490000000000002,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-75574,-75.574,338,0.338,626,0.626,98,0.098,0,0.0,0,
422.081580,1788180017.951086,530712000,92,1,1,4,27,60771980,801907681,22430,6.077198,80.1907681,22.43,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-75634,-75.634,337,0.337,626,0.626,150,0.15,0,0.0,0,
422.577198,1788180018.446704,531312000,120,1,1,4,28,60771978,801907684,22360,6.0771977999999995,80.1907684,22.36,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-75704,-75.70400000000001,336,0.336,627,0.627,75,0.075,0,0.0,0,
423.156343,1788180019.025849,531714000,149,1,1,4,28,60771978,801907684,22330,6.0771977999999995,80.1907684,22.330000000000002,66,95,0.66,0.9500000000000001,1,0.01,9405,94.05,-75734,-75.734,336,0.336,628,0.628,133,0.133,0,0.0,0,
423.607296,1788180019.476802,532314000,177,1,1,4,27,60771976,801907687,22260,6.0771976,80.19076869999999,22.26,66,95,0.66,0.9500000000000001,5,0.05,9405,94.05,-75804,-75.804,336,0.336,629,0.629,96,0.096,0,0.0,0,
424.077053,1788180019.946559,532714000,206,1,1,4,28,60771973,801907688,22230,6.0771973,80.1907688,22.23,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-75834,-75.834,336,0.336,630,0.63,132,0.132,0,0.0,0,
424.643260,1788180020.512766,533314000,234,1,1,4,28,60771971,801907689,22180,6.077197099999999,80.1907689,22.18,66,95,0.66,0.9500000000000001,1,0.01,9405,94.05,-75884,-75.884,335,0.335,631,0.631,103,0.10300000000000001,0,0.0,0,
425.109633,1788180020.979139,533714000,7,1,1,4,27,60771970,801907691,22130,6.077197,80.1907691,22.13,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-75934,-75.934,335,0.335,631,0.631,134,0.134,0,0.0,0,
425.562124,1788180021.431630,534314000,35,1,1,4,27,60771968,801907692,22070,6.077196799999999,80.19076919999999,22.07,66,95,0.66,0.9500000000000001,1,0.01,9405,94.05,-75994,-75.994,334,0.334,632,0.632,144,0.14400000000000002,0,0.0,0,
426.141290,1788180022.010796,534714000,64,1,1,4,28,60771967,801907693,22010,6.0771967,80.1907693,22.01,67,97,0.67,0.97,2,0.02,9405,94.05,-76054,-76.054,334,0.334,633,0.633,128,0.128,0,0.0,0,
426.605665,1788180022.475171,535314000,92,1,1,4,27,60771964,801907692,21970,6.0771964,80.19076919999999,21.97,67,97,0.67,0.97,2,0.02,9405,94.05,-76094,-76.09400000000001,334,0.334,635,0.635,93,0.093,0,0.0,0,
427.057736,1788180022.927242,535714000,121,1,1,4,27,60771962,801907692,21960,6.0771961999999995,80.19076919999999,21.96,66,95,0.66,0.9500000000000001,6,0.06,9405,94.05,-76104,-76.104,334,0.334,635,0.635,76,0.076,0,0.0,0,
427.639608,1788180023.509114,536314000,149,1,1,4,26,60771961,801907692,21930,6.0771961,80.19076919999999,21.93,66,95,0.66,0.9500000000000001,6,0.06,9405,94.05,-76134,-76.134,333,0.333,637,0.637,103,0.10300000000000001,0,0.0,0,
428.095096,1788180023.964602,536714000,178,1,1,4,28,60771960,801907692,21930,6.077196,80.19076919999999,21.93,58,81,0.58,0.81,4,0.04,9405,94.05,-76134,-76.134,333,0.333,638,0.638,115,0.115,0,0.0,0,
428.565381,1788180024.434887,537114000,206,1,1,4,27,60771958,801907692,21930,6.0771958,80.19076919999999,21.93,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-76134,-76.134,333,0.333,639,0.639,123,0.123,0,0.0,0,
429.143148,1788180025.012654,537714000,235,1,1,4,28,60771953,801907689,21990,6.0771953,80.1907689,21.990000000000002,66,95,0.66,0.9500000000000001,1,0.01,9405,94.05,-76074,-76.074,333,0.333,640,0.64,158,0.158,0,0.0,0,
429.591356,1788180025.460862,538314000,7,1,1,4,28,60771949,801907686,22060,6.077194899999999,80.1907686,22.06,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-76004,-76.004,333,0.333,641,0.641,154,0.154,0,0.0,0,
430.058054,1788180025.927560,538714000,36,1,1,4,27,60771947,801907684,22090,6.0771947,80.1907684,22.09,66,95,0.66,0.9500000000000001,0,0.0,9405,94.05,-75974,-75.974,333,0.333,643,0.643,111,0.111,0,0.0,0,
430.655641,1788180026.525147,539314000,64,1,1,4,28,60771943,801907681,22130,6.0771942999999995,80.1907681,22.13,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-75934,-75.934,333,0.333,644,0.644,83,0.083,0,0.0,0,
431.085663,1788180026.955169,539714000,93,1,1,4,27,60771941,801907679,22170,6.0771941,80.1907679,22.17,58,81,0.58,0.81,3,0.03,9405,94.05,-75894,-75.894,333,0.333,645,0.645,155,0.155,0,0.0,0,
431.552713,1788180027.422219,540314000,122,1,1,4,27,60771938,801907678,22240,6.0771938,80.1907678,22.240000000000002,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-75824,-75.824,333,0.333,646,0.646,94,0.094,0,0.0,0,
