Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:48 AM  1002     50770   48.00    3.00    0.00    0.00   51.00    10  14694.00      0.00 9204460  832900   2.56  python3
12:30:48 AM  1002     52545    1.00    0.00    0.00    0.00    1.00     8   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:49 AM  1002     50770   48.00    0.00    0.00    0.00   48.00    10  10136.00      0.00 9186100  814692   2.51  python3
12:30:49 AM  1002     52545    3.00    1.00    0.00    0.00    4.00    17   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:50 AM  1002     50770   53.00    2.00    0.00    0.00   55.00    10  14694.00      0.00 9204460  832840   2.56  python3
12:30:50 AM  1002     52545    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:51 AM  1002     50770   60.00    0.00    0.00    0.00   60.00    10  10137.00      0.00 9186100  814896   2.51  python3
12:30:51 AM  1002     52545    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:52 AM  1002     50770   46.00    4.00    0.00    0.00   50.00    10  14694.00      0.00 9204460  833048   2.57  python3
12:30:52 AM  1002     52545    1.00    0.00    0.00    0.00    1.00    12   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:53 AM  1002     50770   46.00    0.00    0.00    0.00   46.00    12  10136.00      0.00 9186100  814840   2.51  python3
12:30:53 AM  1002     52545    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:54 AM  1002     50770   71.00    1.00    0.00    0.00   72.00    10  14694.00      0.00 9204460  832988   2.56  python3
12:30:54 AM  1002     52545    2.00    0.00    0.00    0.00    2.00    12   1996.00      0.00 2072120  169780   0.52  python3
