Linux 5.15.0-186-generic (lenovo) 	08/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:55 PM  1002     38587    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:56 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:56 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:57 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9205988  834924   2.57  python3
11:42:57 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:58 PM  1002     38336   45.00    3.00    0.00    0.00   48.00    14  15897.00      0.00 9196520  825328   2.54  python3
11:42:58 PM  1002     38587    2.00    1.00    0.00    0.00    3.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:42:59 PM  1002     38336   45.00    6.00    0.00    0.00   51.00    14  18264.00      0.00 9202640  831176   2.56  python3
11:42:59 PM  1002     38587    1.00    2.00    0.00    0.00    3.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:00 PM  1002     38336   41.00    3.00    0.00    0.00   44.00    10  16735.00      0.00 9196520  825388   2.54  python3
11:43:00 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:01 PM  1002     38336   53.00    1.00    0.00    0.00   54.00    10  18264.00      0.00 9196520  824592   2.54  python3
11:43:01 PM  1002     38587    2.00    1.00    0.00    0.00    3.00     6   2671.00      0.00 2072092  170064   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:02 PM  1002     38336   41.00    3.00    0.00    0.00   44.00     8  18194.00      0.00 9196520  825392   2.54  python3
11:43:02 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    10   1319.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:03 PM  1002     38336   41.00    0.00    0.00    0.00   41.00     8  18704.00      0.00 9196520  825460   2.54  python3
11:43:03 PM  1002     38587    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:04 PM  1002     38336   49.00    5.00    0.00    0.00   54.00     8  18704.00      0.00 9196520  825000   2.54  python3
11:43:04 PM  1002     38587    2.00    2.00    0.00    0.00    4.00     4   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:05 PM  1002     38336    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9196520  825000   2.54  python3
11:43:05 PM  1002     38587    2.00    0.00    0.00    0.00    2.00     4   1995.00      0.00 2069220  167160   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:06 PM  1002     38336   48.00    2.00    0.00    0.00   50.00    10  18264.00      0.00 9196520  825256   2.54  python3
11:43:06 PM  1002     38587    1.00    0.00    0.00    0.00    1.00     4    677.00      0.00 2063652  162152   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:43:07 PM  1002     38336    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9196520  825256   2.54  python3
11:43:07 PM  1002     38587    1.00    2.00    0.00    0.00    3.00     4   3314.00      0.00 2069220  167164   0.51  python3
