Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:24:55 PM  1002      8837   57.00    5.00    0.00    0.00   62.00    10  17248.00      0.00 9174100  798572   2.46  python3
12:24:55 PM  1002     10261    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:24:56 PM  1002      8837   36.00    4.00    0.00    0.00   40.00    14  17756.00      0.00 9174100  798960   2.46  python3
12:24:56 PM  1002     10261    1.00    0.00    0.00    0.00    1.00     6      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:24:57 PM  1002      8837   51.00    0.00    0.00    0.00   51.00    14  18890.00      0.00 9180220  805428   2.48  python3
12:24:57 PM  1002     10261    1.00    1.00    0.00    0.00    2.00    10      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:24:58 PM  1002      8837   47.00    3.00    0.00    0.00   50.00    14  10854.00      0.00 9176972  801716   2.47  python3
12:24:58 PM  1002     10261    1.00    1.00    0.00    0.00    2.00     0      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:24:59 PM  1002      8837   42.00    9.00    0.00    0.00   51.00    14  17930.00      0.00 9174100  799248   2.46  python3
12:24:59 PM  1002     10261    1.00    0.00    0.00    0.00    1.00     0      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:00 PM  1002      8837   77.00    7.00    0.00    0.00   84.00    16  17885.00      0.00 9174100  799124   2.46  python3
12:25:00 PM  1002     10261    2.00    1.00    0.00    0.00    3.00     6      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:01 PM  1002      8837   43.00    2.00    0.00    0.00   45.00     8  18652.00      0.00 9174100  799412   2.46  python3
12:25:01 PM  1002     10261    1.00    0.00    0.00    0.00    1.00     0      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:02 PM  1002      8837   71.00    2.00    0.00    0.00   73.00     8  17614.00      0.00 9174100  799188   2.46  python3
12:25:02 PM  1002     10261    1.00    0.00    0.00    0.00    1.00     4      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:03 PM  1002      8837   61.00    0.00    0.00    0.00   61.00     8  21943.00      0.00 9174100  798832   2.46  python3
12:25:03 PM  1002     10261    1.00    1.00    0.00    0.00    2.00    14      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:04 PM  1002      8837   48.00    4.00    0.00    0.00   52.00    14  17755.00      0.00 9174100  798940   2.46  python3
12:25:04 PM  1002     10261    3.00    0.00    0.00    0.00    3.00     6      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:05 PM  1002      8837   55.00    2.00    0.00    0.00   57.00    10  18451.00      0.00 9180220  805560   2.48  python3
12:25:05 PM  1002     10261    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:06 PM  1002      8837   44.00    0.00    0.00    0.00   44.00    10  10854.00      0.00 9176972  802108   2.47  python3
12:25:06 PM  1002     10261    0.00    1.00    0.00    0.00    1.00    14      0.00      0.00 2072068  169648   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:25:07 PM  1002      8837   57.00    4.00    0.00    0.00   61.00     6  16968.00      0.00 9174100  798968   2.46  python3
12:25:07 PM  1002     10261    1.00    0.00    0.00    0.00    1.00    17      0.00      0.00 2072068  169648   0.52  python3
